company,title,url,application_url,apply_status,apply_error,apply_attempts,applied_at,last_attempted_at
USAA,Data Scientist Senior - Model Development,https://jobs.womenforhire.com/job/usa/apollo-beach-fl/data-scientist-senior-model-development-120150,https://usaa.wd1.myworkdayjobs.com/en-US/USAAJOBSWD/job/San-Antonio-Home-Office-IIIII/Data-Scientist-Senior--AI-ML_R0115804/apply/autofillWithResume?utm_campaign=other_non-priority&utm_medium=jobad&utm_content=pj_board&utm_source=womenforhire&p_sid=35o1bTb&p_uid=yaULIEmaqO&source=tmp_programmaticjobs&ss=paid**,applied,,1,2026-04-16T12:20:17.882956+00:00,2026-04-16T12:18:39.468977+00:00
USAA,Data Scientist Senior - Model Development,https://jobs.womenforhire.com/job/usa/indian-trail-nc/data-scientist-senior-model-development-910851,https://usaa.wd1.myworkdayjobs.com/en-US/USAAJOBSWD/job/San-Antonio-Home-Office-IIIII/Data-Scientist-Senior--AI-ML_R0115804/apply/autofillWithResume?utm_campaign=other_non-priority&utm_medium=jobad&utm_content=pj_board&utm_source=womenforhire&p_sid=0LV4rdb&p_uid=lSbKfHR7LA&source=tmp_programmaticjobs&ss=paid,applied,,1,2026-04-16T12:20:44.687439+00:00,2026-04-16T12:18:21.054203+00:00
USAA,Data Scientist Senior - Model Development,https://jobs.womenforhire.com/job/usa/chandler-az/data-scientist-senior-model-development-061801,https://usaa.wd1.myworkdayjobs.com/en-US/USAAJOBSWD/job/San-Antonio-Home-Office-IIIII/Data-Scientist-Senior--AI-ML_R0115804/apply/autofillWithResume?utm_campaign=other_non-priority&utm_medium=jobad&utm_content=pj_board&utm_source=womenforhire&p_sid=nXHLJwb&p_uid=QAwpuYdeLF&source=tmp_programmaticjobs&ss=paid,applied,,1,2026-04-16T12:18:11.704776+00:00,2026-04-16T12:16:55.106337+00:00
JPMorganChase,Data Scientist Lead,https://www.linkedin.com/jobs/view/4399864090,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/210730941,failed,captcha,99,,2026-04-16T12:15:36.773022+00:00
Johnson & Johnson MedTech,Manager Data Science,https://www.linkedin.com/jobs/view/4401350030,https://jj.wd5.myworkdayjobs.com/en-US/JJ/job/Jacksonville-Florida-United-States-of-America/Manager-Data-Science_R-068308-1/apply/autofillWithResume?source=LinkedIn&_gl=1*9qqej3*_ga*MTQ5NzM1MTgxNi4xNzc2MzQxMjkw*_ga_6B3FNWRRES*czE3NzYzNDEyOTAkbzEkZzEkdDE3NzYzNDE3MDkkajYwJGwwJGgw**,applied,,0,2026-04-16T12:16:11.076393+00:00,2026-04-16T12:14:57.522602+00:00
,"Senior Staff Data Scientist, Borrow",https://sofi.com/careers/job/7601577003?gh_jid=7601577003,https://www.sofi.com/careers/job/?gh_jid=7601577003**,applied,,0,2026-04-16T12:24:08.506591+00:00,2026-04-16T12:08:16.280753+00:00
PayPal,Data Scientist,https://www.linkedin.com/jobs/view/4401774566,https://paypal.eightfold.ai/careers/apply?pid=274919168183&hl=en-US&domain=paypal.com&Codes=W-LINKEDIN,applied,,1,2026-04-16T12:15:34.507821+00:00,2026-04-16T12:07:36.025510+00:00
Wahl Clipper Corporation,Data Scientist,https://wahl.aaimtrack.com/jobs/1288933,,failed,page_error,3,,2026-04-16T12:07:13.014808+00:00
C10 Labs,Lead Data Scientist - OpenExpert.ai,https://www.linkedin.com/jobs/view/4397585542,https://c10labs.pinpointhq.com/postings/ca1b65a3-bdb2-47bc-af4f-4fd1d530dcae/applications/thanks?token=2ibgZCjjWMaiyanUPpdHfdp4**,applied,,0,2026-04-16T12:08:14.606093+00:00,2026-04-16T12:05:46.006775+00:00
CDC Foundation,Data Scientist,https://www.linkedin.com/jobs/view/4393978614,https://www.linkedin.com/jobs/view/4393978614/,failed,expired,99,,2026-04-16T12:05:27.077019+00:00
Starbucks,"data scientist - Data & Data Science (Seattle, WA)",https://apply.starbucks.com/careers/job/481075879894,,failed,expired,99,,2026-04-16T12:05:05.848972+00:00
Altak Group Inc.,Lead Data Scientist,https://www.linkedin.com/jobs/view/4400216539,https://www.linkedin.com/jobs/view/4400216539/?trackingId=zHY1cYJsT1Oqzolu%2FxcTQg%3D%3D**,applied,,0,2026-04-16T12:05:44.224651+00:00,2026-04-16T12:01:25.642317+00:00
Louis Vuitton,Senior Data Scientist – Analytics and AI Data,https://jobs.louisvuitton.com/en/search-page/job/senior-data-scientist-analytics-and-ai-data-united-states-new-york-LVM32143?sType=Linkedin,https://jobs.louisvuitton.com/apply/apply.html?jobId=QK6FK026203F3VBQB798N7V3J-1066243&langCode=en_US&sourceBoard=Linkedin&sType=Linkedin**,applied,,0,2026-04-16T12:01:23.640099+00:00,2026-04-16T11:59:22.493936+00:00
Tential Solutions,Senior Data Scientist,https://www.linkedin.com/jobs/view/4399407342,https://www.linkedin.com/jobs/view/4399407342/,applied,,0,2026-04-16T11:59:20.228750+00:00,2026-04-16T11:52:37.550592+00:00
Optomi,Data Scientist,https://www.linkedin.com/jobs/view/4396337985,https://www.linkedin.com/jobs/view/4396337985/,failed,expired,99,,2026-04-16T11:52:14.770600+00:00
Otter.ai,"Data Scientist, Product",https://www.linkedin.com/jobs/view/4314441659,https://otter.ai/job-detail?gh_jid=7493533003&gh_src=5tms1qyw3us,applied,,0,2026-04-16T12:05:03.953617+00:00,2026-04-16T11:50:10.986518+00:00
Intuit,Staff Data Scientist,https://www.linkedin.com/jobs/view/4390361380,,failed,expired,99,,2026-04-16T11:46:36.606833+00:00
Intuit,"Senior Staff Data Scientist, Expert Experiences",https://dsp.prng.co/vB37Ttb,https://intuit.avature.net/en_US/externalCareers/ProfileJobApplications,applied,,0,2026-04-16T11:50:08.781372+00:00,2026-04-16T11:45:44.773789+00:00
Zappos,"Zappos Data Scientist III, Zappos/Shopbop Catalog Engineering",https://www.linkedin.com/jobs/view/4364260766,https://www.amazon.jobs/jobs/3124684/zappos-data-scientist-iii-zapposshopbop-catalog-engineering,failed,blocked_domain,99,,2026-04-16T11:45:44.548355+00:00
"Summit Therapeutics, Inc.","Senior Manager, Data Scientist",https://www.linkedin.com/jobs/view/4383189037,https://job-boards.greenhouse.io/summittherapeutics/jobs/4174509009/confirmation?gh_src=vgeea4r19us,applied,,0,2026-04-16T11:46:34.934575+00:00,2026-04-16T11:40:31.091780+00:00
Valo Health,"Staff Data Scientist, Graph ML",https://www.linkedin.com/jobs/view/4374691457,https://job-boards.greenhouse.io/valohealth/jobs/8398843002/confirmation**,applied,,0,2026-04-16T11:45:42.702022+00:00,2026-04-16T11:39:59.587322+00:00
USAA,"Director, Data Scientist",https://www.linkedin.com/jobs/view/4398436381,https://usaa.wd1.myworkdayjobs.com/USAAJOBSWD/job/San-Antonio-Home-Office-IIIII/Director--Data-Scientist_R0115386/apply,applied,,2,2026-04-16T11:40:29.330302+00:00,2026-04-16T11:38:25.088911+00:00
,Data Scientist,https://sofi.com/careers/job/7679146003?gh_jid=7679146003,https://www.sofi.com/careers/job/?gh_jid=7679146003,applied,,0,2026-04-16T11:39:57.857129+00:00,2026-04-16T11:35:23.103254+00:00
USAA,Data Scientist Lead - Model Development,https://www.linkedin.com/jobs/view/4393351024,https://usaa.wd1.myworkdayjobs.com/en-US/USAAJOBSWD/job/San-Antonio-Home-Office-IIIII/Data-Scientist-Lead---AI-ML_R0115805/apply/autofillWithResume,applied,,0,2026-04-16T11:52:12.431722+00:00,2026-04-16T11:34:30.767369+00:00
USAA,Senior Graph Data Scientist – Identity Analytics,https://jobs.womenforhire.com/job/usa/huntersville-nc/senior-graph-data-scientist-identity-analytics-664807,https://jobs.womenforhire.com/job/usa/huntersville-nc/senior-graph-data-scientist-identity-analytics-664807/,failed,work_sponsorship_not_available,3,,2026-04-16T11:33:57.117172+00:00
USAA,Data Scientist Lead - Model Development,https://www.linkedin.com/jobs/view/4393362232,https://usaa.wd1.myworkdayjobs.com/en-US/USAAJOBSWD/job/San-Antonio-Home-Office-IIIII/Data-Scientist-Lead---AI-ML_R0115805/apply/autofillWithResume?utm_campaign=technology_other&utm_medium=jobad&utm_content=pj_board&utm_source=linkedin%20slotted&p_sid=h6P9RVb&p_uid=4KIsKEoxAB&source=tmp_programmaticjobs&ss=paid,applied,,0,2026-04-16T11:37:10.970199+00:00,2026-04-16T11:30:30.005077+00:00
PNC,Senior Data Scientist - Marketing & Customer Analytics,https://www.linkedin.com/jobs/view/4400397084,https://pnc.wd5.myworkdayjobs.com/en-US/External/job/PA---Pittsburgh-15222/Senior-Data-Scientist---Marketing---Customer-Analytics_R215777/apply,applied,,0,2026-04-16T11:35:21.439948+00:00,2026-04-16T11:28:37.279591+00:00
Crisis24,Lead Data Scientist,https://jobs.dayforcehcm.com/en-US/crisis24/CANDIDATEPORTAL/jobs/20125?source=Linkedin,https://jobs.dayforcehcm.com/en-US/crisis24/CANDIDATEPORTAL/jobs/20125/apply/manualApplication?source=Linkedin&applicationSource=Manual,applied,,2,2026-04-16T11:30:27.901520+00:00,2026-04-16T11:22:44.283922+00:00
USAA,Senior Graph Data Scientist – Identity Analytics,https://jobs.womenforhire.com/job/usa/bexar-county-tx/senior-graph-data-scientist-identity-analytics-068092,https://jobs.womenforhire.com/job/usa/bexar-county-tx/senior-graph-data-scientist-identity-analytics-068092,failed,not_eligible_work_auth,3,,2026-04-16T11:11:58.907245+00:00
Ovative Group,Sr. Data Scientist - Predictive Planning,https://www.linkedin.com/jobs/view/4351035797,https://www.linkedin.com/jobs/view/4351035797/,failed,expired,99,,2026-04-16T11:06:45.744696+00:00
EMD,"Senior Data Scientist, Healthcare AI — Impactful GenAI",https://www.whatjobs.com/jobs/senior-data-scientist-healthcare-ai/munster-indiana,https://www.whatjobs.com/jobs/senior-data-scientist-healthcare-ai/munster-indiana,failed,expired,99,,2026-04-16T11:06:36.612975+00:00
Moore,Data Scientist,https://www.linkedin.com/jobs/view/4398088725,https://www.linkedin.com/jobs/view/4398088725,failed,expired,99,,2026-04-16T11:06:24.364517+00:00
Lantern,Data Scientist,https://www.linkedin.com/jobs/view/4398155339,https://www.linkedin.com/jobs/view/4398155339,failed,expired,99,,2026-04-16T11:05:44.682959+00:00
Sesame,ML Scientist,https://www.linkedin.com/jobs/view/4399470703,https://jobs.ashbyhq.com/sesame/376d302f-f870-40aa-940f-aee951803d2b/application?src=linkedin**,applied,,0,2026-04-16T11:05:42.675153+00:00,2026-04-16T11:03:43.549211+00:00
Ford Motor Company,Senior Data Scientist,https://efds.fa.em5.oraclecloud.com/hcmUI/CandidateExperience/en/job/61739/,https://efds.fa.em5.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/61739/apply/section/1**,applied,,0,2026-04-16T11:02:40.139899+00:00,2026-04-16T11:01:25.142434+00:00
BioSpace,"Senior Data Scientist II  Therapeutic Modality Insights & Competitor Intelligence (San Francisco,",https://www.linkedin.com/jobs/view/4399821907,https://jobs.smartrecruiters.com/oneclick-ui/company/AbbVie/publication/62f9dfc0-889a-4820-82f3-6082047ad793/success?dcr_ci=AbbVie&sid=cb8697c4-827d-4eb5-9177-6f07eb23b494**,applied,,0,2026-04-16T11:01:23.006403+00:00,2026-04-16T10:57:46.704278+00:00
Agentio,Data Scientist,https://www.linkedin.com/jobs/view/4286980133,https://jobs.ashbyhq.com/agentio/e4438c35-0766-4a03-8a3a-335514a2dc3a/application?src=LinkedIn,applied,,0,2026-04-16T10:57:44.622866+00:00,2026-04-16T10:54:28.676005+00:00
Women of the Vine & Spirits,Data Science & AI Senior Manager,https://www.linkedin.com/jobs/view/4399424618,https://career4.successfactors.com/portalcareer?_s.crb=sE9j9NgVlCDpmGtL7uB7Cot3duxrU6uGi1dVsu13s5g%253d**,applied,,0,2026-04-16T10:54:26.747951+00:00,2026-04-16T10:53:17.643019+00:00
Joveo Ai,Data Scientist (Remote),https://www.linkedin.com/jobs/view/4401705845,https://www.linkedin.com/jobs/view/4401705845,failed,expired,99,,2026-04-16T10:52:54.804820+00:00
Intuit,Mailchimp Customer Success - Senior Data Scientist,https://dsp.prng.co/nRIzmkb,https://intuit.avature.net/en_US/externalCareers/ProfileJobApplications**,applied,,2,2026-04-16T11:06:34.794562+00:00,2026-04-16T10:52:05.015898+00:00
Suno,Machine Learning Scientist,https://www.linkedin.com/jobs/view/4347734684,https://jobs.ashbyhq.com/suno/1e23d125-d72c-49b6-891d-77d62c96cd13/application**,applied,,0,2026-04-16T11:03:41.675699+00:00,2026-04-16T10:49:44.024430+00:00
Ternion Vergence Technologies,Data Scientist,https://www.linkedin.com/jobs/view/4398078387,https://www.linkedin.com/jobs/view/4398078387/,failed,expired,99,,2026-04-16T10:49:14.394808+00:00
ISite Technologies Inc,Machine Learning Engineer / Data Scientist (Databricks & Snowflake),https://www.dice.com/job-detail/88afc2b3-5504-452d-8229-9ee6d15b4acc,https://www.dice.com/job-detail/88afc2b3-5504-452d-8229-9ee6d15b4acc,failed,expired,99,,2026-04-16T10:48:50.550447+00:00
Intuit,Mailchimp Customer Success - Senior Data Scientist,https://dsp.prng.co/hXePv2b,https://intuit.avature.net/en_US/externalCareers/ProfileJobApplications,applied,,1,2026-04-16T10:52:52.765601+00:00,2026-04-16T10:47:59.686705+00:00
Burtch Works,"Data Scientist, ML",https://jobs.burtchworks.com/s/?jobId=a09Vv000004n0W1IAI,https://jobs.burtchworks.com/s/?jobId=a09Vv000004n0W1IAI&title=Data+Scientist%2C+ML&location=New+York%2C+NY**,applied,,0,2026-04-16T10:48:49.006341+00:00,2026-04-16T10:44:55.557210+00:00
Jobs via Dice,Machine Learning Engineer / Data Scientist (Databricks & Snowflake),https://www.linkedin.com/jobs/view/4398156896,https://www.dice.com/job-detail/88afc2b3-5504-452d-8229-9ee6d15b4acc?utm_source=appcast&utm_medium=aggregator&utm_campaign=linkedin-dice-paid&utm_term=ISite%20Technologies%20Inc&utm_content=src-consulting_slots&ccuid=70842409008&_ccid=1775812911287qgzj2wxgw,failed,expired,99,,2026-04-16T10:44:30.780958+00:00
Intuit,"Staff Data Scientist, Voice of the Customer",https://dsp.prng.co/8e6vFzb,https://intuit.avature.net/en_US/externalCareers/Error**,applied,,0,2026-04-16T10:44:29.102788+00:00,2026-04-16T10:41:07.821838+00:00
Boot Barn,Senior Data Scientist,https://recruiting.adp.com/srccar/public/RTI.home?r=5001176701806&c=2192031&d=BootBarnExternal&rb=LINKEDIN&tx=esUS,https://recruiting.adp.com/srccar/public/nghome.guid?ncsp=boottbarnext&r=5001176701806%3Frb%3DLINKEDIN&cx=continue_application&_reqID=5001176701806%3Frb%3DLINKEDIN&__tx_annotation=false&rb=LINKEDIN&tx=esUS&myJobsToken=AQICAHjbeJX6AsPF3JkKBFXa9PICJgo38oRwJbrU0hcfh8rBagEH3Kx06L6WAazS6AXdkxC%2FAAAA2TCB1gYJKoZIhvcNAQcGoIHIMIHFAgEAMIG%2FBgkqhkiG9w0BBwEwHgYJYIZIAWUDBAEuMBEEDIYebBm0TlR4qJeRWQIBEICBkcAdD5KHga9mvRMHoeWf20vuLjvxnFAMaKJBY71Mbrx6eRAjKBQZwS%2F+xHY%2F2gMj3%2FWbOLH0t4EIlk2Nf2w6aOHdI2A6LeuE4rRlM2MxEQIDnCQoUqIB9yC%2FzQ5MJ79MlcQe+07jfRhBGiss+jYfwz3Q9HRUq2+unZ7L%2FUfhm0KUkfCHJoNEbUq70+bE4OwGE+E%3D&c=2192031&d=BootBarnExternal&sc=5026336610106&appUI=true&myjobs=true&encodedData=v02BCSrtGp4y0nX51_CJCrZp%252FAzixh6T_2z923Mh5awlg4%253D,applied,,0,2026-04-16T10:32:59.227321+00:00,2026-04-16T10:31:48.669072+00:00
(0400) Sanofi-Aventis US LLC,AI and Data Science Technical Analyst-Manager,https://sanofi.wd3.myworkdayjobs.com/en-US/SanofiCareers/job/Cambridge-MA/AI-and-Data-Science-Technical-Analyst-Manager_R2818529-1,https://sanofi.wd3.myworkdayjobs.com/en-US/SanofiCareers/job/Cambridge%2C-MA/AI-and-Data-Science-Technical-Analyst-Manager_R2818529-1/apply/autofillWithResume**,applied,,0,2026-04-16T10:32:38.637714+00:00,2026-04-16T10:31:25.642425+00:00
USAA,"Director, Data Scientist",https://www.linkedin.com/jobs/view/4398447421,https://www.usaajobs.com/job/-/-/1207/92454574784?p_sid=FvkUj8b&p_uid=tpUtktfsCw&source=tmp_programmaticjobs&ss=paid&utm_campaign=technology_other&utm_content=pj_board&utm_medium=jobad&utm_source=linkedin+slotted,failed,no_visa_sponsorship_available,3,,2026-04-16T10:30:54.950349+00:00
Otsuka America Pharmaceutical Inc.,"Associate Director, Medical Omnichannel Data Scientist",https://www.whatjobs.com/jobs/associate-director-medical-omnichannel-data/washington-district-of-columbia,https://www.whatjobs.com/jobs/associate-director-medical-omnichannel-data/washington-district-of-columbia?id=2587974084,applied,,0,2026-04-16T10:41:06.165745+00:00,2026-04-16T10:30:20.612892+00:00
USAA,"Director, Data Scientist",https://www.linkedin.com/jobs/view/4398438417,https://usaa.wd1.myworkdayjobs.com/en-US/USAAJOBSWD/job/San-Antonio-Home-Office-IIIII/Director--Data-Scientist_R0115386/apply/autofillWithResume?utm_campaign=technology_other&utm_medium=jobad&utm_content=pj_board&utm_source=linkedin%20slotted&p_sid=ZUD6nib&p_uid=bHTA1dOqi7&source=tmp_programmaticjobs&ss=paid,applied,,0,2026-04-16T10:31:47.086316+00:00,2026-04-16T10:27:56.605917+00:00
USAA,"Director, Data Scientist",https://www.linkedin.com/jobs/view/4398443396,https://usaa.wd1.myworkdayjobs.com/en-US/USAAJOBSWD/job/San-Antonio-Home-Office-IIIII/Director--Data-Scientist_R0115386/apply/autofillWithResume?utm_campaign=other_other-14daysyoung&utm_medium=jobad&utm_content=pj_board&utm_source=linkedin%20slotted&p_sid=-i_zD1b&p_uid=MnwG3aRsRW&source=tmp_programmaticjobs&ss=paid,applied,,1,2026-04-16T10:30:18.996469+00:00,2026-04-16T10:27:41.046766+00:00
USAA,"Director, Data Scientist",https://www.linkedin.com/jobs/view/4398439407,https://usaa.wd1.myworkdayjobs.com/USAAJOBSWD/job/San-Antonio-Home-Office-IIIII/Director--Data-Scientist_R0115386/apply,applied,,0,2026-04-16T10:27:55.195602+00:00,2026-04-16T10:24:48.558184+00:00
USAA,Data Scientist Lead - Model Development,https://jobs.womenforhire.com/job/usa/apollo-beach-fl/data-scientist-lead-model-development-994046,https://usaa.wd1.myworkdayjobs.com/en-US/USAAJOBSWD/userHome**,applied,,2,2026-04-16T10:30:02.096816+00:00,2026-04-16T10:20:10.136507+00:00
USAA,Data Scientist Lead - Model Development,https://jobs.womenforhire.com/job/usa/lutz-fl/data-scientist-lead-model-development-487411,https://usaa.wd1.myworkdayjobs.com/en-US/USAAJOBSWD/job/San-Antonio-Home-Office-IIIII/Data-Scientist-Lead---AI-ML_R0115805/apply/autofillWithResume,applied,,1,2026-04-16T10:19:26.188887+00:00,2026-04-16T10:17:50.275598+00:00
USAA,Data Scientist Lead - Model Development,https://jobs.womenforhire.com/job/usa/black-forest-co/data-scientist-lead-model-development-835028,https://usaa.wd1.myworkdayjobs.com/en-US/USAAJOBSWD/job/San-Antonio-Home-Office-IIIII/Data-Scientist-Lead---AI-ML_R0115805/apply/autofillWithResume?utm_campaign=other_non-priority&utm_medium=jobad&utm_content=pj_board&utm_source=womenforhire&p_sid=Owp5sdb&p_uid=VXEJSPypsd&source=tmp_programmaticjobs&ss=paid,applied,,0,2026-04-16T10:18:53.943147+00:00,2026-04-16T10:17:17.077941+00:00
"Voloridge Investment Management, LLC",Senior Data Scientist,https://www.linkedin.com/jobs/view/3945649287,,failed,captcha,99,,2026-04-16T10:16:15.719668+00:00
NerdWallet,Staff Data Scientist,https://www.linkedin.com/jobs/view/4396370793,https://jobs.ashbyhq.com/nerdwallet/de9dd09a-350d-464d-8fc6-fd30676fa57c/application**,applied,,0,2026-04-16T10:17:15.109513+00:00,2026-04-16T10:13:46.881437+00:00
R.D.A.,Data Scientist,https://www.linkedin.com/jobs/view/4400773018,https://www.adzuna.com/details/5672770616,failed,expired,99,,2026-04-16T10:13:26.521826+00:00
Fusemachines,Lead Data Scientist,https://fusemachines.applytojob.com/apply/5otI3njui9/Lead-Data-Scientist?source=LILI&source=LINKEDIN,https://fusemachines.applytojob.com/apply/confirm/5otI3njui9?source=LINKEDIN**,applied,,0,2026-04-16T10:13:24.933230+00:00,2026-04-16T10:10:18.017164+00:00
Alignment Health,Principle AI & Data Scientist,https://www.linkedin.com/jobs/view/4399074698,https://alignmenthealthcare.wd12.myworkdayjobs.com/en-US/ahc_external/job/Anywhere-in-the-U.S./Principle-AI---Data-Scientist_R1942-1/apply/autofillWithResume?source=LinkedIn,applied,,0,2026-04-16T10:17:12.326100+00:00,2026-04-16T10:10:12.958193+00:00
Nicklaus Children's Health System,Data Scientist II,https://www.linkedin.com/jobs/view/4396356664,https://mch.taleo.net/careersection/careersection/candidateacquisition/flow.jsf,applied,,0,2026-04-16T10:16:13.737735+00:00,2026-04-16T10:08:37.522359+00:00
"E2E Alignment Healthcare USA, LLC",Data Scientist,https://alignmenthealthcare.wd12.myworkdayjobs.com/en-US/ahc_external/job/Anywhere-in-the-US/Data-Scientist_R1795,https://alignmenthealthcare.wd12.myworkdayjobs.com/en-US/ahc_external/job/Anywhere-in-the-U.S./Data-Scientist_R1795/apply/autofillWithResume,applied,,0,2026-04-16T10:08:36.104557+00:00,2026-04-16T10:07:39.890758+00:00
The Walt Disney Company,Senior Data Scientist,https://www.disneycareers.com/job/-/-/391/92888821456?source=LINKEDIN_JOB_SLOTS,https://disney.wd5.myworkdayjobs.com/en-US/disneycareer/job/Kissimmee-FL-USA/Senior-Data-Scientist_10145720/apply?source=LINKEDIN_JOB_SLOTS,applied,,0,2026-04-16T10:07:38.341736+00:00,2026-04-16T10:05:04.970209+00:00
Danaher Corporation,"Principal AI Data Scientist, Service - USA Remote",https://danaher.wd1.myworkdayjobs.com/DanaherJobs/job/USA---Remote/Principal-AI-Data-Scientist--Service---USA-Remote_R1306610/apply?source=APPLICANT_SOURCE_LINKEDIN_POSTING,https://danaher.wd1.myworkdayjobs.com/en-US/DanaherJobs?source=APPLICANT_SOURCE_LINKEDIN_POSTING&Job_Application_ID=56f9f51086459001949b2ac095180000,applied,,0,2026-04-16T10:10:11.261707+00:00,2026-04-16T10:04:08.303074+00:00
Nexon America,Senior Data Scientist,https://careers.jobscore.com/careers/nexonamericainc/jobs/senior-data-scientist-aTWuXh13Pp9y-BTOn_Atce?name=LinkedInLimited&sid=69,https://careers.jobscore.com/apply_flow/applications/new?job_id=aTWuXh13Pp9y-BTOn_Atce,applied,,0,2026-04-16T10:05:02.779804+00:00,2026-04-16T10:01:09.504132+00:00
CookUnity,"Senior Data Scientist, Growth & Retention",https://careers.cookunity.com/open-roles?gh_jid=6653900003&gh_src=b716f5af3us,https://careers.cookunity.com/jobs/6653900003**,applied,,0,2026-04-16T10:01:07.556314+00:00,2026-04-16T09:59:44.014000+00:00
Carrot,Data Scientist,https://www.linkedin.com/jobs/view/4392951657,https://job-boards.greenhouse.io/carrotfertility/jobs/5799548004/confirmation?gh_src=5l4z5tws4us**,applied,,0,2026-04-16T10:10:16.324212+00:00,2026-04-16T09:58:14.389412+00:00
Octus,Senior Data Scientist,https://www.linkedin.com/jobs/view/4401112146,https://grnh.se/2m736ys77us?gh_src=92dbcc287us,failed,expired,99,,2026-04-16T09:57:47.175493+00:00
Samba TV,Data Scientist,https://www.linkedin.com/jobs/view/4401794091,https://jobs.lever.co/sambatv/908e859d-5688-44f0-815f-8b74779b6f74/thanks**,applied,,0,2026-04-16T09:59:42.561930+00:00,2026-04-16T09:57:03.540911+00:00
ISITE TECHNOLOGIES,Data Scientist/Machine Learning Engineer,https://www.linkedin.com/jobs/view/4400322219,https://www.linkedin.com/jobs/view/4400322219/,failed,expired,99,,2026-04-16T09:56:35.445376+00:00
Motion Recruitment,"Senior Data Scientist/ Phoenix, AZ/ Onsite",https://motionrecruitment.com/tech-jobs/phoenix/direct-hire/senior-data-scientist-phoenix-az-onsite/867129,https://motionrecruitment.com/tech-jobs/phoenix/direct-hire/senior-data-scientist-phoenix-az-onsite/867129**,applied,,0,2026-04-16T10:04:06.533558+00:00,2026-04-16T09:56:14.367421+00:00
Intuit,Mailchimp Customer Success - Senior Data Scientist,https://www.linkedin.com/jobs/view/4395292444,https://www.linkedin.com/jobs/view/4395292444/,failed,expired,99,,2026-04-16T09:55:53.023171+00:00
Intuit,Mailchimp Customer Success - Senior Data Scientist,https://www.linkedin.com/jobs/view/4395291440,https://www.linkedin.com/jobs/view/4395291440/,failed,expired,99,,2026-04-16T09:55:47.653077+00:00
Jobs via Dice,Data Scientist,https://www.linkedin.com/jobs/view/4398158828,https://click.appcast.io/t/l6kq8uKsBhXeilI4OehJj-w3xZT8Lyzx8GkztUTfTr0=,failed,expired,99,,2026-04-16T09:55:12.858156+00:00
Alignment Health,Data Scientist,https://www.linkedin.com/jobs/view/4398841584,https://alignmenthealthcare.wd12.myworkdayjobs.com/en-US/ahc_external/job/Anywhere-in-the-U.S./Data-Scientist_R1795/apply/autofillWithResume?source=LinkedIn**,applied,,0,2026-04-16T09:55:11.544008+00:00,2026-04-16T09:51:49.366425+00:00
Opendoor,Data Scientist,https://www.opendoor.com/careers/open-positions?gh_jid=4653303006&gh_src=79614ad86us,https://www.opendoor.com/careers/open-positions/jobs?gh_jid=4653303006**,applied,,0,2026-04-16T09:57:45.077941+00:00,2026-04-16T09:51:37.604950+00:00
GM Financial,Lead Data Scientist - AI Implementation,https://www.linkedin.com/jobs/view/4325440028,https://fa-exvu-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/my-profile,applied,,0,2026-04-16T09:55:46.443604+00:00,2026-04-16T09:51:18.605222+00:00
1187 Markit North America,"Global Head, Data Science",https://spgi.wd5.myworkdayjobs.com/en-US/SPGI_Careers/job/US---NY-NYC---55-WATER-ST-35-HRS/Global-Head--Data-Science_325497-1,https://spgi.wd5.myworkdayjobs.com/en-US/SPGI_Careers/job/US---NY-NYC---55-WATER-ST-35-HRS/Global-Head--Data-Science_325497-1/apply/autofillWithResume,applied,,0,2026-04-16T09:51:17.231173+00:00,2026-04-16T09:50:19.150767+00:00
1187 Markit North America,"Global Head, Data Science",https://spgi.wd5.myworkdayjobs.com/en-US/SPGI_Internal/job/US---NY-NYC---55-WATER-ST-35-HRS/Global-Head--Data-Science_325497,https://spgi.wd5.myworkdayjobs.com/en-US/SPGI_Internal/job/US---NY-NYC---55-WATER-ST-35-HRS/Global-Head--Data-Science_325497/apply/autofillWithResume,applied,,0,2026-04-16T09:51:36.108241+00:00,2026-04-16T09:48:29.594935+00:00
,Principal Data Scientist,https://capitalone.wd12.myworkdayjobs.com/en-US/Capital_One/job/McLean-VA/Principal-Data-Scientist_R232434-2,https://capitalone.wd12.myworkdayjobs.com/Capital_One/job/McLean-VA/Principal-Data-Scientist_R232434-2,applied,,0,2026-04-16T09:48:28.206790+00:00,2026-04-16T09:37:05.696799+00:00
New York Life,Senior Associate - Data Scientist,https://careers.newyorklife.com/careers/job/39995025?microsite=newyorklife.com&domain=newyorklife.com,https://careers.newyorklife.com/careers/apply?domain=newyorklife.com&microsite=newyorklife.com&pid=39995025**,applied,,0,2026-04-16T09:37:04.313059+00:00,2026-04-16T09:34:28.261881+00:00
"TailorCare, Inc.",Senior Data Scientist - Remote Healthcare ML & Production,https://www.whatjobs.com/jobs/senior-data-scientist/remote,https://www.whatjobs.com/jobseeker/dashboard?ni=v1tl71o**,applied,,0,2026-04-16T09:40:51.236030+00:00,2026-04-16T09:30:35.703904+00:00
